frame_idx,time_s,tracked_x_px,tracked_y_px,radius_px,X_cam_m,Y_cam_m,Z_cam_m,distance_cam_m,has_measurement,stab_x_ref_px,stab_y_ref_px,X_ground_m,Z_ground_m
120,4.0,586.6770629882812,165.30482482910156,11,1.0667706298828126,-1.0469517517089844,6.0,6.183373476281947,1,558.868408203125,158.46337890625,1.6071820259094238,7.065493106842041
121,4.033333333333333,581.8241577148438,165.59559631347656,11,1.0182415771484374,-1.0440440368652344,6.0,6.174693827255534,1,558.337158203125,158.69691467285156,1.605337381362915,7.061168193817139
122,4.066666666666666,576.8140258789062,165.5116424560547,11,0.9681402587890625,-1.0448835754394532,6.0,6.166772028128759,1,559.1293334960938,159.07949829101562,1.6080880165100098,7.054083347320557
123,4.1,571.9859008789062,165.44775390625,11,0.9198590087890625,-1.0455224609375,6.0,6.159485190531365,1,557.5360107421875,159.10433959960938,1.6025556325912476,7.053623199462891
124,4.133333333333334,567.2938842773438,165.3986053466797,11,0.8729388427734375,-1.0460139465332032,6.0,6.1527365781060865,1,557.5718383789062,159.03758239746094,1.602679967880249,7.054859638214111
125,4.166666666666667,564.7557373046875,165.65338134765625,11,0.847557373046875,-1.0434661865234376,6.0,6.148753953690446,1,551.7671508789062,158.72491455078125,1.5825247764587402,7.060649871826172
126,4.2,560.5657348632812,165.54351806640625,11,0.8056573486328125,-1.0445648193359376,6.0,6.143305252484233,1,555.1350708007812,159.40707397460938,1.5942189693450928,7.0480170249938965
127,4.233333333333333,557.8116455078125,165.16795349121094,11,0.778116455078125,-1.0483204650878906,6.0,6.140394206822998,1,551.1958618164062,159.80545043945312,1.5805411338806152,7.040639877319336
128,4.266666666666667,554.0546875,164.89205932617188,12,0.6788346354166667,-0.9634894561767579,5.5,5.624866966818421,1,553.5343627929688,160.7229461669922,1.5886609554290771,7.023649215698242
129,4.3,551.6201782226562,164.68910217285156,11,0.7162017822265625,-1.0531089782714844,6.0,6.133676182598859,1,549.098876953125,159.8619842529297,1.573259949684143,7.039592742919922
130,4.333333333333333,548.6859130859375,165.12557983398438,11,0.686859130859375,-1.0487442016601562,6.0,6.129570936546921,1,551.078369140625,158.92855834960938,1.5801331996917725,7.056878566741943
131,4.366666666666666,546.2678833007812,165.73495483398438,11,0.6626788330078125,-1.0426504516601562,6.0,6.125868362939554,1,548.46142578125,158.37557983398438,1.5710465908050537,7.0671186447143555
132,4.4,542.7623291015625,166.177001953125,11,0.627623291015625,-1.03822998046875,6.0,6.121424057175702,1,550.6385498046875,158.683349609375,1.578606128692627,7.061419486999512
133,4.433333333333334,539.9309692382812,166.496826171875,11,0.5993096923828125,-1.03503173828125,6.0,6.118044034381698,1,549.568603515625,159.39022827148438,1.5748909711837769,7.048328876495361
134,4.466666666666667,536.7133178710938,166.72740173339844,11,0.5671331787109375,-1.0327259826660156,6.0,6.1145860855554455,1,551.0933227539062,160.35342407226562,1.5801851749420166,7.030492305755615
135,4.5,533.5087280273438,166.5998077392578,11,0.5350872802734375,-1.034001922607422,6.0,6.111912824432812,1,550.2240600585938,160.4639434814453,1.5771669149398804,7.028445243835449
136,4.533333333333333,530.9012451171875,166.5042724609375,11,0.509012451171875,-1.034957275390625,6.0,6.109846989682474,1,548.908203125,160.53530883789062,1.5725979804992676,7.027123928070068
137,4.566666666666666,527.85107421875,166.43226623535156,11,0.4785107421875,-1.0356773376464843,6.0,6.107503588054889,1,548.9224853515625,160.4627685546875,1.5726475715637207,7.028467178344727
138,4.6,525.651611328125,166.6705322265625,11,0.45651611328125,-1.033294677734375,6.0,6.105416026178691,1,546.5502319335938,160.67062377929688,1.5644105672836304,7.024618148803711
139,4.633333333333334,523.1940307617188,166.84190368652344,11,0.4319403076171875,-1.0315809631347657,6.0,6.103337751824528,1,547.287841796875,160.63392639160156,1.5669716596603394,7.02529764175415
140,4.666666666666667,521.7212524414062,166.96446228027344,11,0.4172125244140625,-1.0303553771972656,6.0,6.102106070353684,1,544.6451416015625,160.5047149658203,1.5577956438064575,7.027690410614014
141,4.7,519.2085571289062,167.05142211914062,11,0.3920855712890625,-1.0294857788085938,6.0,6.100292785103204,1,546.0939331054688,160.44569396972656,1.562826156616211,7.028783321380615
142,4.733333333333333,517.9896240234375,167.11245727539062,11,0.379896240234375,-1.0288754272460938,6.0,6.0994184803254035,1,542.5911254882812,160.12625122070312,1.5506635904312134,7.034698963165283
143,4.766666666666667,516.8349609375,167.44761657714844,12,0.33765380859375,-0.9400635147094727,5.5,5.589966860916601,1,542.8912353515625,160.35101318359375,1.5517057180404663,7.030536651611328
144,4.8,516.3130493164062,167.39646911621094,11,0.3631304931640625,-1.0260353088378906,6.0,6.097918678536771,1,540.9349975585938,160.42149353027344,1.5449131727218628,7.029231548309326
145,4.833333333333333,515.666015625,167.35679626464844,11,0.35666015625,-1.0264320373535156,6.0,6.097603561593846,1,541.0513916015625,160.87258911132812,1.54531729221344,7.020877838134766
146,4.866666666666666,515.513427734375,167.32557678222656,11,0.35513427734375,-1.0267442321777345,6.0,6.097567061808727,1,539.457763671875,161.4272003173828,1.5397839546203613,7.0106072425842285
147,4.9,515.1345825195312,167.00762939453125,11,0.3513458251953125,-1.0299237060546875,6.0,6.097883791052073,1,539.0379028320312,161.44427490234375,1.5383260250091553,7.01029109954834
148,4.933333333333334,515.7622680664062,166.77389526367188,11,0.3576226806640625,-1.0322610473632812,6.0,6.098643853483239,1,537.2260131835938,161.21185302734375,1.5320347547531128,7.0145955085754395
149,4.966666666666667,516.53662109375,166.60177612304688,11,0.3653662109375,-1.0339822387695312,6.0,6.09939437470522,1,536.5037841796875,161.1033935546875,1.5295270681381226,7.016603946685791
150,5.0,517.7096557617188,166.47474670410156,11,0.3770965576171875,-1.0352525329589843,6.0,6.100323730816646,1,535.0933837890625,161.14085388183594,1.524629831314087,7.0159101486206055
151,5.033333333333333,519.4649047851562,166.38072204589844,11,0.3946490478515625,-1.0361927795410155,6.0,6.10159350885841,1,534.5899047851562,161.11085510253906,1.5228816270828247,7.016465663909912
152,5.066666666666666,521.642822265625,166.3108673095703,11,0.41642822265625,-1.036891326904297,6.0,6.1031595168759925,1,532.1875,161.0433349609375,1.5145399570465088,7.017715930938721
153,5.1,524.1268310546875,166.25872802734375,11,0.441268310546875,-1.0374127197265626,6.0,6.10499327378363,1,531.2236328125,161.02113342285156,1.5111931562423706,7.018126964569092
154,5.133333333333334,527.7107543945312,166.21957397460938,11,0.4771075439453125,-1.0378042602539062,6.0,6.10775484864043,1,529.3921508789062,161.12948608398438,1.5048338174819946,7.016120433807373
155,5.166666666666667,531.8008422851562,166.48294067382812,11,0.5180084228515625,-1.0351705932617188,6.0,6.11063915505563,1,528.608154296875,161.6118621826172,1.5021116733551025,7.007187843322754
156,5.2,536.5498046875,166.3807373046875,11,0.565498046875,-1.036192626953125,6.0,6.115021112078964,1,526.4850463867188,161.80233764648438,1.4947397708892822,7.003660202026367
157,5.233333333333333,540.896728515625,166.3050994873047,11,0.60896728515625,-1.0369490051269532,6.0,6.119322216849212,1,527.0800170898438,162.25204467773438,1.4968056678771973,6.995332717895508
158,5.266666666666667,545.826416015625,165.66294860839844,12,0.6034088134765625,-0.956422971089681,5.5,5.615055395613583,1,527.1751098632812,162.24119567871094,1.4971357583999634,6.995533466339111
159,5.3,550.5916748046875,165.19419860839844,12,0.6470903523763021,-0.960719846089681,5.5,5.620650188973609,1,526.4174194335938,162.17742919921875,1.4945049285888672,6.996714115142822
160,5.333333333333333,555.23388671875,164.85218811035156,12,0.6896439615885417,-0.9638549423217774,5.5,5.626244319578884,1,526.7949829101562,162.2423553466797,1.4958158731460571,6.995512008666992
161,5.366666666666666,560.662353515625,165.18878173828125,13,0.682527606670673,-0.8868641545222355,5.076923076923077,5.198799851065448,1,523.8636474609375,162.65731811523438,1.4856376647949219,6.987827301025391
162,5.4,565.4887084960938,167.1918487548828,11,0.8548870849609375,-1.028081512451172,6.0,6.14717687432832,1,523.6661987304688,164.6743927001953,1.4849520921707153,6.950474262237549
163,5.433333333333334,571.3380126953125,169.82260131835938,12,0.8372651163736979,-0.9182928212483724,5.5,5.638641199850595,1,518.2006225585938,166.88417053222656,1.4659743309020996,6.909552574157715
164,5.466666666666667,577.05078125,173.20225524902344,12,0.8896321614583333,-0.8873126602172852,5.5,5.641699135870585,1,517.4129028320312,170.1224365234375,1.4632391929626465,6.849584579467773
165,5.5,584.1255493164062,176.53981018066406,12,0.9544842020670573,-0.8567184066772461,5.5,5.64756642460584,1,512.3391723632812,173.3478240966797,1.4456220865249634,6.789855003356934
166,5.533333333333333,591.603271484375,180.43055725097656,13,0.9443353740985577,-0.757895284799429,5.076923076923077,5.219322033606391,1,510.2478332519531,177.4833984375,1.438360571861267,6.71327018737793
167,5.566666666666666,599.6634521484375,184.1363067626953,13,1.012536902794471,-0.7265389427771936,5.076923076923077,5.227641700029422,1,507.080078125,181.51808166503906,1.4273613691329956,6.638554096221924
168,5.6,608.436767578125,187.99798583984375,13,1.0867726487379807,-0.6938631967397836,5.076923076923077,5.23809782791702,1,503.9280090332031,185.1988983154297,1.4164166450500488,6.570390701293945
169,5.633333333333334,618.3111572265625,192.26409912109375,13,1.1703251765324518,-0.6577653151292067,5.076923076923077,5.251424964484099,1,500.31280517578125,188.62106323242188,1.4038639068603516,6.507017135620117
170,5.666666666666667,628.6898193359375,196.82266235351562,14,1.1682771519252233,-0.5749647957938059,4.714285714285714,4.890802164883701,1,497.880126953125,192.3963623046875,1.3954170942306519,6.437104225158691
171,5.7,639.7235717773438,201.29893493652344,15,1.1713061930338542,-0.5038078104654948,4.4,4.581023958431728,1,494.8299560546875,196.04733276367188,1.3848261833190918,6.3694939613342285
172,5.733333333333333,651.2290649414062,206.0057830810547,15,1.2556798095703126,-0.46929092407226564,4.4,4.599670178999701,1,493.3155822753906,200.2948760986328,1.3795679807662964,6.290835380554199
173,5.766666666666667,663.6583251953125,211.4641876220703,15,1.3468277180989585,-0.4292626241048178,4.4,4.621494488008506,1,491.2821960449219,204.72161865234375,1.3725075721740723,6.208858966827393
174,5.8,674.703857421875,216.29574584960938,16,1.3385890197753907,-0.36921674728393555,4.125,4.3524437469470145,1,492.6613464355469,208.38429260253906,1.3772963285446167,6.141031742095947
175,5.833333333333333,685.6141357421875,221.25381469726562,16,1.4135971832275391,-0.3351300239562988,4.125,4.373350446669668,1,491.92596435546875,211.70724487304688,1.3747429847717285,6.079495429992676
176,5.866666666666666,694.076904296875,226.59466552734375,17,1.385203498391544,-0.2808580465877757,3.8823529411764706,4.131626112579751,1,495.33612060546875,216.2440643310547,1.3865838050842285,5.995480060577393
177,5.9,701.044921875,232.21200561523438,17,1.4302906709558822,-0.24451055190142465,3.8823529411764706,4.144656942772967,1,496.5254821777344,220.77615356445312,1.3907134532928467,5.911552906036377
178,5.933333333333334,705.4559936523438,237.4422607421875,17,1.4588329001034006,-0.210667724609375,3.8823529411764706,4.152738696387937,1,501.50225830078125,225.17567443847656,1.4079939126968384,5.830080032348633
179,5.966666666666667,708.2954711914062,243.55984497070312,18,1.3951389906141491,-0.16157872517903646,3.6666666666666665,3.9264443115886403,1,502.4764099121094,230.04603576660156,1.4113764762878418,5.7398881912231445
180,6.0,708.2318725585938,249.14956665039062,18,1.3947503323025172,-0.12741931491427952,3.6666666666666665,3.925048867939818,1,505.6192932128906,234.89991760253906,1.422289252281189,5.650001525878906
181,6.033333333333333,706.3472290039062,255.23092651367188,19,1.310431325812089,-0.0855051622892681,3.473684210526316,3.7136267161506122,1,506.8205871582031,240.04100036621094,1.4264603853225708,5.55479621887207
182,6.066666666666666,702.2597045898438,261.0820617675781,19,1.2867667107833058,-0.05163016871402138,3.473684210526316,3.7047154056366276,1,508.218017578125,245.96484375,1.4313125610351562,5.445095539093018
183,6.1,695.985107421875,266.76287841796875,19,1.250440095600329,-0.018741230211759868,3.473684210526316,3.691941719590742,1,509.25042724609375,251.88270568847656,1.4348973035812378,5.335505485534668
184,6.133333333333334,688.7083129882812,272.9031982421875,19,1.2083112857216283,0.016807989823190792,3.473684210526316,3.677877195636633,1,508.39678955078125,257.9090270996094,1.4319332838058472,5.223906993865967
185,6.166666666666667,680.1217041015625,279.66900634765625,20,1.1006693725585937,0.053179534912109375,3.3,3.4791236153120506,1,507.5857849121094,264.0621032714844,1.4291173219680786,5.109961032867432
186,6.2,670.587646484375,286.009033203125,20,1.0482320556640625,0.0880496826171875,3.3,3.463602631528434,1,504.6517028808594,270.0062561035156,1.4189295768737793,4.999884128570557
187,6.233333333333333,660.0776977539062,292.9150695800781,21,0.9432641310918899,0.12003131684802826,3.142857142857143,3.283550785116163,1,502.8188171386719,277.0166015625,1.4125653505325317,4.870062828063965
188,6.266666666666667,649.4505615234375,299.6450500488281,21,0.8875981794084821,0.1552835954938616,3.142857142857143,3.269479246535588,1,499.2403869628906,283.85223388671875,1.4001402854919434,4.7434773445129395
189,6.3,638.16015625,306.8300476074219,21,0.8284579613095238,0.19291929699125743,3.142857142857143,3.255934807273772,1,494.84979248046875,291.38311767578125,1.3848950862884521,4.604016304016113
190,6.333333333333333,626.6875,314.6369323730469,22,0.7334375,0.22318466186523436,3.0,3.096407912355565,1,490.00189208984375,299.1651611328125,1.368062138557434,4.459904193878174
191,6.366666666666666,627.1444091796875,317.8777160644531,22,0.7357220458984375,0.23938858032226562,3.0,3.0981597475291185,0,495.84283447265625,301.955810546875,1.3883432149887085,4.4082255363464355
192,6.4,609.4371948242188,329.1730041503906,23,0.6190474535071331,0.2830013241975204,2.869565217391304,2.9491887081116426,1,484.9544982910156,313.1923828125,1.3505364656448364,4.200140953063965
193,6.433333333333334,609.348388671875,332.6557922363281,23,0.6186227284307064,0.29965813678243886,2.869565217391304,2.9507445866989195,0,486.59112548828125,316.61480712890625,1.3562191724777222,4.136762619018555
194,6.466666666666667,589.4732055664062,346.3087463378906,25,0.48168210449218746,0.33575848388671875,2.64,2.704505760631678,1,472.35418701171875,330.4473571777344,1.3067853450775146,3.8806045055389404
195,6.5,575.4441528320312,358.4500732421875,25,0.41995427246093747,0.38918032226562504,2.64,2.701374263999154,1,462.7076416015625,342.7744445800781,1.2732903957366943,3.65232515335083
196,6.533333333333333,562.6106567382812,369.8836364746094,27,0.33656193485966435,0.40693333378544566,2.4444444444444446,2.5008353236703784,1,455.554443359375,354.3354797363281,1.24845290184021,3.4382317066192627
197,6.566666666666666,561.18603515625,374.1377868652344,27,0.33075792100694446,0.42426505759910305,2.4444444444444446,2.5029403275714976,0,456.712646484375,358.50677490234375,1.2524744272232056,3.360985517501831
198,6.6,559.7614135742188,378.3919372558594,27,0.32495390715422456,0.44159678141276043,2.4444444444444446,2.5051769201204563,0,458.5658264160156,361.9894714355469,1.2589091062545776,3.2964911460876465
199,6.633333333333334,558.3367919921875,382.6460876464844,27,0.3191498933015047,0.45892850522641787,2.4444444444444446,2.5075447492076837,0,461.26104736328125,366.0812072753906,1.2682675123214722,3.2207183837890625
200,6.666666666666667,556.9121704101562,386.9002380371094,27,0.3133458794487847,0.47626022904007526,2.4444444444444446,2.5100434434304413,0,462.997314453125,370.0699462890625,1.2742962837219238,3.146852731704712
201,6.7,555.487548828125,391.1543884277344,27,0.30754186559606483,0.4935919528537327,2.4444444444444446,2.5126726123774223,0,466.0479431152344,373.23974609375,1.284888744354248,3.0881528854370117
202,6.733333333333333,554.0629272460938,395.4085388183594,27,0.30173785174334494,0.5109236766673901,2.4444444444444446,2.515431846925955,0,468.6436767578125,378.1202392578125,1.2939016819000244,2.9977734088897705
203,6.766666666666667,552.6383056640625,399.6626892089844,27,0.29593383789062505,0.5282554004810475,2.4444444444444446,2.5183207195512995,0,470.5523681640625,382.95855712890625,1.3005290031433105,2.908174753189087
204,6.8,551.2136840820312,403.9168395996094,27,0.2901298240379051,0.5455871242947049,2.4444444444444446,2.5213387846475017,0,472.93377685546875,388.4192810058594,1.308797836303711,2.8070502281188965
205,6.833333333333333,549.7890625,408.1709899902344,27,0.2843258101851852,0.5629188481083623,2.4444444444444446,2.524485578859269,0,473.6918640136719,394.44091796875,1.3114300966262817,2.6955385208129883
206,6.866666666666666,548.3644409179688,412.4251403808594,27,0.2785217963324653,0.5802505719220198,2.4444444444444446,2.527760621424308,0,470.5242919921875,398.7631530761719,1.3004316091537476,2.61549711227417
207,6.9,546.9398193359375,416.6792907714844,27,0.2727177824797454,0.5975822957356772,2.4444444444444446,2.5311634145255617,0,466.611083984375,403.3846130371094,1.28684401512146,2.529914617538452
208,6.933333333333334,545.5151977539062,420.9334411621094,27,0.2669137686270255,0.6149140195493346,2.4444444444444446,2.5346934436527646,0,461.58050537109375,406.9648132324219,1.2693767547607422,2.4636144638061523
209,6.966666666666667,544.090576171875,425.1875915527344,27,0.2611097547743056,0.6322457433629919,2.4444444444444446,2.5383501779727378,0,455.2439270019531,411.0393371582031,1.2473747730255127,2.388160467147827
210,7.0,542.6659545898438,429.4417419433594,27,0.2553057409215857,0.6495774671766493,2.4444444444444446,2.5421330707078376,0,452.55877685546875,415.2099609375,1.2380512952804565,2.310926675796509
211,7.033333333333333,541.2413330078125,433.6958923339844,27,0.24950172706886575,0.6669091909903068,2.4444444444444446,2.5460415595219574,0,444.2142028808594,419.0304260253906,1.2090771198272705,2.2401771545410156
212,7.066666666666666,539.8167114257812,437.9500427246094,27,0.24369771321614583,0.6842409148039641,2.4444444444444446,2.5500750669134926,0,442.66436767578125,422.8799743652344,1.2036957740783691,2.168889284133911
213,7.1,538.39208984375,442.2041931152344,27,0.23789369936342594,0.7015726386176215,2.4444444444444446,2.554233000614669,0,440.803466796875,426.6414489746094,1.1972342729568481,2.0992324352264404
214,7.133333333333334,536.9674682617188,446.4583435058594,27,0.23208968551070602,0.718904362431279,2.4444444444444446,2.558514753996641,0,446.6726989746094,433.0093994140625,1.2176135778427124,1.9813073873519897
215,7.166666666666667,535.5428466796875,450.7124938964844,27,0.22628567165798613,0.7362360862449364,2.4444444444444446,2.5629197064797555,0,450.10882568359375,437.3406066894531,1.2295445203781128,1.9010998010635376
216,7.2,534.1182250976562,454.9666442871094,27,0.2204816578052662,0.7535678100585939,2.4444444444444446,2.567447223948405,0,450.1995544433594,437.4956970214844,1.2298595905303955,1.8982278108596802
217,7.233333333333333,532.693603515625,459.2207946777344,27,0.21467764395254632,0.7708995338722512,2.4444444444444446,2.572096659169865,0,448.5634460449219,445.8623962402344,1.224178671836853,1.7432888746261597
218,7.266666666666667,531.2689819335938,463.4749450683594,27,0.2088736300998264,0.7882312576859086,2.4444444444444446,2.576867352216543,0,441.5035705566406,445.6407470703125,1.1996651887893677,1.7473934888839722
219,7.3,529.8443603515625,467.7290954589844,27,0.2030696162471065,0.8055629814995661,2.4444444444444446,2.581758630891069,0,433.4787292480469,448.67626953125,1.1718010902404785,1.6911801099777222
220,7.333333333333333,528.4197387695312,471.9832458496094,27,0.1972656023943866,0.8228947053132235,2.4444444444444446,2.5867698111536455,0,434.21844482421875,449.43597412109375,1.1743695735931396,1.6771115064620972
221,7.366666666666666,526.9951171875,476.2373962402344,27,0.1914615885416667,0.840226429126881,2.4444444444444446,2.5919001975511167,0,429.44232177734375,452.0955810546875,1.1577858924865723,1.6278595924377441
222,7.4,525.5704956054688,480.4915466308594,27,0.18565757468894678,0.8575581529405383,2.4444444444444446,2.597149083647198,0,424.66156005859375,454.2651672363281,1.141185998916626,1.5876820087432861
223,7.433333333333334,524.1458740234375,484.7456970214844,27,0.17985356083622686,0.8748898767541957,2.4444444444444446,2.6025157524533356,0,422.0566711425781,456.8559265136719,1.1321412324905396,1.5397050380706787
224,7.466666666666667,522.7212524414062,488.9998474121094,27,0.17404954698350694,0.8922216005678529,2.4444444444444446,2.6079994768596744,0,417.1276550292969,459.86566162109375,1.115026593208313,1.4839692115783691
225,7.5,521.296630859375,493.2539978027344,27,0.16824553313078705,0.9095533243815104,2.4444444444444446,2.613599520065618,0,413.76947021484375,464.2737731933594,1.1033662557601929,1.4023374319076538
226,7.533333333333333,519.8720092773438,497.5081481933594,27,0.16244151927806713,0.9268850481951678,2.4444444444444446,2.619315136009494,0,411.21258544921875,468.08489990234375,1.0944881439208984,1.3317610025405884
227,7.566666666666666,518.4473876953125,501.7622985839844,27,0.15663750542534724,0.9442167720088253,2.4444444444444446,2.6251455697968353,0,411.4420471191406,471.4990234375,1.0952849388122559,1.2685365676879883
228,7.6,517.0227661132812,506.0164489746094,27,0.15083349157262732,0.9615484958224827,2.4444444444444446,2.631090058126817,0,407.2191162109375,475.3356018066406,1.0806219577789307,1.197488784790039
229,7.633333333333334,515.59814453125,510.2705993652344,27,0.14502947771990743,0.9788802196361401,2.4444444444444446,2.6371478297163997,0,405.3183898925781,478.5965270996094,1.0740221738815308,1.1371012926101685
230,7.666666666666667,514.1735229492188,514.5247802734375,27,0.1392254638671875,0.9962120677806714,2.4444444444444446,2.6433181525794778,0,399.10955810546875,481.53558349609375,1.0524637699127197,1.082674264907837
231,7.7,512.7489013671875,518.7789306640625,27,0.1334214500144676,1.0135437915943288,2.4444444444444446,2.6496001477163835,0,392.22052001953125,483.136474609375,1.028543472290039,1.0530282258987427
232,7.733333333333333,511.3242492675781,523.0330810546875,27,0.12761731183087385,1.0308755154079863,2.4444444444444446,2.6559930625891948,0,392.57171630859375,484.5828552246094,1.029762864112854,1.0262433290481567
233,7.766666666666667,509.89959716796875,527.2872314453125,27,0.1218131736472801,1.0482072392216437,2.4444444444444446,2.6624961047118907,0,395.8359069824219,485.4051208496094,1.0410969257354736,1.0110162496566772
234,7.8,508.4749450683594,531.5413818359375,27,0.11600903546368635,1.0655389630353012,2.4444444444444446,2.6691084691392497,0,370.65338134765625,487.3790588378906,0.9536575675010681,0.9744617938995361
235,7.833333333333333,507.05029296875,535.7955322265625,27,0.1102048972800926,1.0828706868489584,2.4444444444444446,2.6758293454173345,0,378.0576171875,489.06842041015625,0.9793667197227478,0.943177342414856
